store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
465233,Vichy,03200,"41 Avenue Poincaré",,46.11425,3.4387548,,,,,,,,,,,,,,,,,,
465228,Somain,59490,"39 Boulevard Louise Michel",,50.355087,3.283884,,,,,,,,,,,,,,,,,,
458358,Moult,14370,"146 Lieu-Dit La Haye Au Blanc",,49.11911,-0.18672,,,,,,,,,,,,,,,,,,
458353,Châtillon-En-Michaille,01200,"1792 Route De La Plaine",,46.12961,5.811532,,,,,,,,,,,,,,,,,,
456748,Valognes,50700,"56 Boulevard Félix Buhot",,49.511795,-1.4762464,,,,,,,,,,,,,,,,,,
456738,Guebwiller,68500,"2 Route D'Issenheim",,47.90291,7.2290745,,,,,,,,,,,,,,,,,,
456733,Joué-Lés-Tours,37300,"195 Boulevard Jean Jaurès",,47.347584,0.6499956,,,,,,,,,,,,,,,,,,
456728,Albi,81000,"151 Avenue François Verdier",,43.919006,2.1262918,,,,,,,,,,,,,,,,,,
453158,Metz,57070,"Boulevard De L'Europe",,49.117958,6.1977243,,,,,,,,,,,,,,,,,,
453148,Blagnac,31700,"255 Route De Grenade",,43.64779,1.3826075,,,,,,,,,,,,,,,,,,
453093,Saint-Berthevin,53940,"5 Rue Albert Thomas",,48.06793,-0.80390286,,,,,,,,,,,,,,,,,,
453068,"La Ferté-Bernard",72400,"41 Avenue Du Général De Gaulle",,48.18013,0.65517837,,,,,,,,,,,,,,,,,,
451118,Arpajon,91290,"18-20 Route De Limours",,48.599976,2.241083,,,,,,,,,,,,,,,,,,
451113,Hirson,02500,"221 Avenue Des Champs Elysées",,49.911324,4.0926976,,,,,,,,,,,,,,,,,,
451108,Louviers,27400,"41 Avenue Winston Churchill",,49.225548,1.1673949,,,,,,,,,,,,,,,,,,
445090,Bletterans,39140,"20 Avenue Jean De Chalon D'Arlay",,46.747612,5.4644423,,,,,,,,,,,,,,,,,,
444875,Harfleur,76700,"12 Rue Friedrich Engels",,49.514908,0.19538,,,,,,,,,,,,,,,,,,
444870,Yvetot,76190,"Boulevard Commandant Bichot",,49.607513,0.76688373,,,,,,,,,,,,,,,,,,
444825,Romans-Sur-Isère,26100,"8 Avenue Des Allobroges",,45.050877,5.082115,,,,,,,,,,,,,,,,,,
444820,Condom,32100,"39 Avenue Des Pyrenees",,43.950348,0.37061104,,,,,,,,,,,,,,,,,,
442055,Saint-Maixent-L'École,79400,"Za L'Hommeraie",,46.406464,-0.22287594,,,,,,,,,,,,,,,,,,
442030,"Le Kremlin-Bicêtre",94270,"27-29 Avenue De Fontainebleau",,48.813984,2.3614347,,,,,,,,,,,,,,,,,,
442025,Ingré,45140,"22 Avenue Pierre Mendès France",,47.902122,1.8570751,,,,,,,,,,,,,,,,,,
442020,Poitiers,86000,"27 Rue De Bignoux",,46.585106,0.3676921,,,,,,,,,,,,,,,,,,
442015,Bressuire,79300,"51 Boulevard De Poitiers",,46.837975,-0.48453334,,,,,,,,,,,,,,,,,,
431585,"Pierrefitte (Creuse)",93380,"58/64 Boulevard Jean Mermoz",,48.966198,2.3652923,,,,,,,,,,,,,,,,,,
431580,Aubervilliers,93300,"34 Rue De Saint Denis",,48.921104,2.3776774,,,,,,,,,,,,,,,,,,
431575,Nogent-Sur-Oise,60180,"51 Rue Gambetta",,49.271225,2.4701707,,,,,,,,,,,,,,,,,,
431570,Chevilly-Larue,94246,"45 Avenue Du Général Leclerc",,48.772392,2.3470933,,,,,,,,,,,,,,,,,,
418060,Bully-Les-Mines,62160,"110 Rue Du 18 Novembre 1869",,50.448673,2.7218678,,,,,,,,,,,,,,,,,,
418055,Wattrelos,59150,"114 Boulevard Des Couteaux",,50.71152,3.1771872,,,,,,,,,,,,,,,,,,
418050,Houdemont,54180,"Allée Du Pâquis Rn57, Lieu Dit La Fosse",,48.64611,6.1832976,,,,,,,,,,,,,,,,,,
377850,Gruissan,11430,"5 Avenue Des Ayguades De Pech Rouge",,43.11758,3.105557,,,,,,,,,,,,,,,,,,
368760,"Le Cannet",06110,"147 Avenue Michel Jourdan",,43.56119,6.9659166,,,,,,,,,,,,,,,,,,
368740,Thiers,63300,"51-55 Avenue Léo Lagrange",,45.848114,3.5307333,,,,,,,,,,,,,,,,,,
367535,Golbey,88190,"63 Rue Du Général Leclerc",,48.190266,6.424562,,,,,,,,,,,,,,,,,,
367290,Calonne-Ricouart,62470,"102 Rue De La Marne",,50.4934,2.4852312,,,,,,,,,,,,,,,,,,
367275,Wissembourg,67160,"4 Allée Des Peupliers",,49.030388,7.954507,,,,,,,,,,,,,,,,,,
367230,Saint-Junien,87200,"24 Avenue D'Oradour Sur Glane",,45.898666,0.9174642,,,,,,,,,,,,,,,,,,
302355,Saint-Brevin-Les-Pins,44250,"1 Paul Caniot",,47.24182,-2.155426,,,,,,,,,,,,,,,,,,
302350,Osny,95520,"21 Rue Du Petit Albi",,49.057648,2.0321243,,,,,,,,,,,,,,,,,,
302345,Fismes,51170,"52 Route De Soissons",,49.30899,3.6675959,,,,,,,,,,,,,,,,,,
302340,Woippy,57140,"56 Avenue De Thionville",,49.149876,6.1589293,,,,,,,,,,,,,,,,,,
7470,Querqueville,50120,"Boulevard Du Général De Gaulle",,49.66076,-1.6821,,,,,,,,,,,,,,,,,,
7462,"Les Pieux",50340,"18 Zone Industrielle Des Costils",,49.51645,-1.793222,,,,,,,,,,,,,,,,,,
7457,Carentan,50500,"Route De St Côme",,49.309402,-1.2563133,,,,,,,,,,,,,,,,,,
7453,Pouzac,65200,"Les Anous",,43.07725,0.14101318,,,,,,,,,,,,,,,,,,
7452,Lannemezan,65300,"199 Boulevard Du Général De Gaulle",,43.121067,0.38535696,,,,,,,,,,,,,,,,,,
7450,Montréjeau,31210,"7 Avenue De St Gaudens",,43.085964,0.5726253,,,,,,,,,,,,,,,,,,
7447,Saint-Gaudens,31800,"Rue Jean Suberville",,43.112167,0.7412984,,,,,,,,,,,,,,,,,,
7435,Gravelines,59820,"1 Route De Calais",,50.986107,2.1188238,,,,,,,,,,,,,,,,,,
7430,Oye-Plage,62215,"Avenue Paul Machy, 82",,50.979343,2.0469182,,,,,,,,,,,,,,,,,,
7425,Coquelles,62231,"Place De Cantorbery",,50.937546,1.811477,,,,,,,,,,,,,,,,,,
7423,Calais,62100,"688 Quai Gustave Lamarle",,50.93923,1.8688757,,,,,,,,,,,,,,,,,,
7422,Guînes,62340,"Zae Du Moulin À Huile",,50.862576,1.8865254,,,,,,,,,,,,,,,,,,
7413,Bar-Sur-Aube,10200,"7 Route De Chaumont",,48.227406,4.715205,,,,,,,,,,,,,,,,,,
7412,Tonnerre,89700,"12 Rue Du Cottage",,47.853516,3.9839027,,,,,,,,,,,,,,,,,,
7407,Avallon,89200,"11 Route De Pontaubert",,47.496025,3.8974762,,,,,,,,,,,,,,,,,,
7405,Montier-En-Der,52220,"47 Rue Des Ponts-Lieu Dit Les Patis",,48.474407,4.767168,,,,,,,,,,,,,,,,,,
7402,Joinville,52300,"11 Avenue De Lorraine",,48.443558,5.1469765,,,,,,,,,,,,,,,,,,
7397,Commercy,55200,"112 Rue Du 155Eme Régiment Infanterie",,48.753773,5.5966034,,,,,,,,,,,,,,,,,,
7390,Toul,54200,"Rue Paul Keller",,48.67175,5.890588,,,,,,,,,,,,,,,,,,
7387,Toul,54200,"40 Rue De Verdun",,48.69003,5.90191,,,,,,,,,,,,,,,,,,
7382,Frouard,54390,"35 Rue De Metz",,48.759266,6.133694,,,,,,,,,,,,,,,,,,
7380,Dieulouard,54380,"9001 Rue Emile Gallé",,48.83043,6.0674295,,,,,,,,,,,,,,,,,,
7378,Pont-À-Mousson,54700,"Avenue Georges Guynemer, 1B",,48.91635,6.0618095,,,,,,,,,,,,,,,,,,
7375,Château-Salins,57170,"14 Avenue Napoléon 1Er",,48.81819,6.514462,,,,,,,,,,,,,,,,,,
7372,Jury,57245,"1 Rue Fontaine À L'Auge",,49.067066,6.246496,,,,,,,,,,,,,,,,,,
7360,Baronville,57340,"11 Route De Morhange",,48.93086,6.6110144,,,,,,,,,,,,,,,,,,
7357,Courcelles-Chaussy,57530,"1 Rue Du Patural",,49.111298,6.390708,,,,,,,,,,,,,,,,,,
7350,Boulay-Moselle,57220,"3 Rue Victor Muller",,49.180824,6.4859324,,,,,,,,,,,,,,,,,,
7348,Longeville-Lès-Saint-Avold,57740,"5 Rue Du Général De Gaulle",,49.116356,6.6457925,,,,,,,,,,,,,,,,,,
7342,Drulingen,67320,"26 Rue De Weyer",,48.863575,7.1839843,,,,,,,,,,,,,,,,,,
7322,Bouzonville,57320,"62 Route De Sarrlouis",,49.292362,6.5417986,,,,,,,,,,,,,,,,,,
7308,Hambach,57910,"4 Rue Des Artisans",,49.049114,7.0296917,,,,,,,,,,,,,,,,,,
7303,Ingwiller,67340,"Rue Des Entrepreneurs, 1",,48.86478,7.4696794,,,,,,,,,,,,,,,,,,
7297,Forbach,57600,"Rue De Schoeneck",,49.190624,6.9061003,,,,,,,,,,,,,,,,,,
7287,Forbach,57600,"Rue Saint Guy",,49.196453,6.93274,,,,,,,,,,,,,,,,,,
7285,Sarreguemines,57200,"16 Rue Des Ormes",,49.117393,7.0880375,,,,,,,,,,,,,,,,,,
7283,Rohrbach-Lès-Bitche,57410,"Rue De Strasbourg",,49.04595,7.2773547,,,,,,,,,,,,,,,,,,
7282,Reichshoffen,67110,"14 Rue De Haguenau",,48.929375,7.6682253,,,,,,,,,,,,,,,,,,
7277,Bitche,57230,"7 Rue De La Gare",,49.049084,7.431455,,,,,,,,,,,,,,,,,,
7267,Ploudalmézeau,29830,"Zone De Keruscat",,48.53756,-4.6682982,,,,,,,,,,,,,,,,,,
7262,Saint-Renan,29290,"Rue Du Pont De Bois",,48.433,-4.619569,,,,,,,,,,,,,,,,,,
7257,"Le Folgoët",29260,"Route De Lannilis",,48.564274,-4.3459554,,,,,,,,,,,,,,,,,,
7255,Plabennec,29860,"4 Route Du Narret",,48.493317,-4.433563,,,,,,,,,,,,,,,,,,
7254,Saint-Pol-De-Léon,29250,"Lieu-Dit Lanvalou",,48.67009,-3.98736,,,,,,,,,,,,,,,,,,
7250,Plouzané,29280,"Route De Trémaïdic",,48.376232,-4.5982375,,,,,,,,,,,,,,,,,,
7248,Brest,29000,"137 Boulevard De Plymouth",,48.384968,-4.5287023,,,,,,,,,,,,,,,,,,
7243,Saint-Quay-Perros,22700,"2 Rue François Allain",,48.78753,-3.4478755,,,,,,,,,,,,,,,,,,
7237,Brest,29200,"1 Place De Strasbourg",,48.403076,-4.4681206,,,,,,,,,,,,,,,,,,
7232,Guipavas,29490,"126 Boulevard De Coataudon",,48.41501,-4.44281,,,,,,,,,,,,,,,,,,
7227,Minihy-Tréguier,22220,"Zone Commerciale De Kerfolic",,48.77688,-3.2444,,,,,,,,,,,,,,,,,,
7223,Lannion,22300,"Rue Madeleine",,48.733242,-3.4405239,,,,,,,,,,,,,,,,,,
7222,Landerneau,29800,"1 Allée Du Bois Noir",,48.446228,-4.268908,,,,,,,,,,,,,,,,,,
7212,Plougastel-Daoulas,29470,"Zac Ty Ar Menez",,48.38402,-4.35113,,,,,,,,,,,,,,,,,,
7207,Paimpol,22500,"Rue Raymond Pellier",,48.76823,-3.0391355,,,,,,,,,,,,,,,,,,
7192,Crozon,29160,"Lieu-Dit Penandreff",,48.24963,-4.47044,,,,,,,,,,,,,,,,,,
7182,Saint-Vigor-Le-Grand,14400,"Rue D Esquay Sur Seulles",,49.2747,-0.68630874,,,,,,,,,,,,,,,,,,
7177,Courseulles-Sur-Mer,14470,"Route De Reviers",,49.32106,-0.45581928,,,,,,,,,,,,,,,,,,
7172,Saint-Manvieu-Norrey,14740,"2 Route De Caen",,49.18176,-0.4894771,,,,,,,,,,,,,,,,,,
7162,Caen,14000,"57 Avenue De Tourville",,49.184998,-0.34916636,,,,,,,,,,,,,,,,,,
7157,Cormelles-Le-Royal,14123,"14 Rte De Falaise",,49.153297,-0.34165335,,,,,,,,,,,,,,,,,,
7153,"Villers-Bocage (Calvados)",14310,"Allée Des Chataigniers",,49.073162,-0.652034,,,,,,,,,,,,,,,,,,
7152,Saint-Martin-De-Fontenay,14320,"Rue Alfred Lefevre",,49.119858,-0.37468657,,,,,,,,,,,,,,,,,,
7147,Thury-Harcourt,14220,"Rue De Falaise",,48.97991,-0.4699398,,,,,,,,,,,,,,,,,,
7142,Audierne,29770,"Lieu-Dit Kerivoas",,48.02666,-4.5552955,,,,,,,,,,,,,,,,,,
7132,Châteaulin,29150,"66P Za De Penn Ar Roz",,48.21126,-4.05687,,,,,,,,,,,,,,,,,,
7127,Pleyben,29190,"Route De Kerflouz",,48.22358,-3.9693906,,,,,,,,,,,,,,,,,,
7122,Quimper,29000,"37 Avenue De La Libération",,47.991493,-4.0747733,,,,,,,,,,,,,,,,,,
7117,Pont-L'Abbé,29720,"Za De Brénanvec Nevez",,47.871754,-4.238071,,,,,,,,,,,,,,,,,,
7112,Plomeur,29120,"Lieu-Dit Pendreff",,47.819817,-4.2867146,,,,,,,,,,,,,,,,,,
7092,Carhaix-Plouguer,29270,"Route De Callac",,48.284428,-3.5632155,,,,,,,,,,,,,,,,,,
7087,Concarneau,29900,"2 Rue Pennanguer",,47.901447,-3.912062,,,,,,,,,,,,,,,,,,
7082,Rosporden,29140,"Lieu Dit Dioulan",,47.96421,-3.8532476,,,,,,,,,,,,,,,,,,
7077,Étables-Sur-Mer,22680,"Rue De La Roche Garde",,48.642296,-2.8373413,,,,,,,,,,,,,,,,,,
7072,Trégunc,22910,"Rue De Kerambourg",,47.856186,-3.858529,,,,,,,,,,,,,,,,,,
7067,Villedieu-Les-Poêles,50800,"10 Rue De La Hervière",,48.850094,-1.2108338,,,,,,,,,,,,,,,,,,
7062,Granville,50400,"53 Avenue Aristide Briand",,48.83617,-1.5820512,,,,,,,,,,,,,,,,,,
7047,Erquy,22430,"Lieu-Dit Les Jeannettes",,48.621765,-2.4409592,,,,,,,,,,,,,,,,,,
7042,Saint-Brieuc,22000,"2 Rue Chaptal",,48.512733,-2.738379,,,,,,,,,,,,,,,,,,
7037,Quintin,22800,"22 Rue De La Corderie",,48.408325,-2.9170408,,,,,,,,,,,,,,,,,,
7032,Fenouillet,31140,"103 Route De Paris",,43.68885,1.4063517,,,,,,,,,,,,,,,,,,
7027,Quimperlé,29130,"Rue De Pont Aven",,47.86208,-3.53042,,,,,,,,,,,,,,,,,,
7022,Saint-Malo,35400,"10 Rue Croix Désilles",,48.65232,-1.9715894,,,,,,,,,,,,,,,,,,
7017,Saint-Malo,35400,"22 Rue D'Alsace",,48.644672,-2.0033123,,,,,,,,,,,,,,,,,,
7012,"La Richardais",35780,"39 Rue De La Ville Biais",,48.614956,-2.0566125,,,,,,,,,,,,,,,,,,
7010,Lamballe,22400,"2 Parc Activité Lanjouan",,48.48186,-2.49911,,,,,,,,,,,,,,,,,,
7007,Pluduno,22130,"Route De Quiberon",,48.525085,-2.2492168,,,,,,,,,,,,,,,,,,
7002,Guidel,56520,"Lieu-Dit Les Cinq Chemins",,47.79939,-3.4755204,,,,,,,,,,,,,,,,,,
6987,Lorient,56100,"16 Boulevard Du Scorff",,47.761215,-3.3668866,,,,,,,,,,,,,,,,,,
6982,Taden,22100,"5 Rue Des Folies D'Ahaut",,48.475525,-2.0440304,,,,,,,,,,,,,,,,,,
6977,Lanester,56600,"Zi De Kerpont",,47.779526,-3.3405108,,,,,,,,,,,,,,,,,,
6972,Quévert,22100,"13 Rue De Cassepot",,48.447277,-2.071047,,,,,,,,,,,,,,,,,,
6967,Loudéac,22600,"Parc Commercial De Ker D'Hervé",,48.19321,-2.7642717,,,,,,,,,,,,,,,,,,
6962,Hennebont,56700,"Zone De La Gardeloup",,47.799797,-3.261494,,,,,,,,,,,,,,,,,,
6958,Locmiquélic,56570,"781 Route Départementale",,47.726532,-3.3240705,,,,,,,,,,,,,,,,,,
6957,Pontivy,56300,"Avenue Des Cités Unies",,48.055157,-2.949891,,,,,,,,,,,,,,,,,,
6952,Baud,56150,"Lieu-Dit Kermestré",,47.885105,-3.0122235,,,,,,,,,,,,,,,,,,
6942,Pluvigner,56330,"Rue Du Chateau",,47.774986,-3.0053506,,,,,,,,,,,,,,,,,,
6937,Moréac,56500,"Zone Keranna - Kerabus",,47.89953,-2.8380506,,,,,,,,,,,,,,,,,,
6927,Carnac,56340,"42 Rue St Cornely",,47.58556,-3.084091,,,,,,,,,,,,,,,,,,
6922,Auray,56400,"1 Rue D'Irlande",,47.664433,-3.0071127,,,,,,,,,,,,,,,,,,
6917,Quiberon,56170,"Avenue Du Général De Gaulle",,47.490047,-3.1220615,,,,,,,,,,,,,,,,,,
6912,Vannes,56000,"15 Rue Aristide Boucicaut",,47.669228,-2.7953718,,,,,,,,,,,,,,,,,,
6902,Séné,56860,"47 Route De Nantes",,47.651825,-2.7314425,,,,,,,,,,,,,,,,,,
6897,Sarzeau,56370,"Za De Kerollaire",,47.521458,-2.7836835,,,,,,,,,,,,,,,,,,
6892,Caen,14000,"10 Rue De La Haye Mariaise",,49.203922,-0.34893596,,,,,,,,,,,,,,,,,,
6887,"Mondeville (Calvados)",14120,"15 Rue Charles Coulomb",,49.168655,-0.3180137,,,,,,,,,,,,,,,,,,
6882,Boulogne-Sur-Mer,62200,"2 Rue Du Chemin Vert",,50.73584,1.61147,,,,,,,,,,,,,,,,,,
6867,Outreau,62230,"3 Rue Edouard Vaillant",,50.696644,1.604328,,,,,,,,,,,,,,,,,,
6857,Ouistreham,14150,"Route De Caen",,49.269264,-0.25894812,,,,,,,,,,,,,,,,,,
6852,"Dives Sur Mer",14160,"Rue Du Général De Gaulle",,49.28594,-0.10982151,,,,,,,,,,,,,,,,,,
6847,Étaples,62630,"133 Route De Boulogne",,50.51533,1.6467488,,,,,,,,,,,,,,,,,,
6837,Touques,14800,"Rue De La Vallée D' Auge",,49.34611,0.095107086,,,,,,,,,,,,,,,,,,
6827,Berck,62600,"Rue Des Argousiers, 6",,50.403038,1.5970544,,,,,,,,,,,,,,,,,,
6822,Lisieux,14100,"Avenue Georges Duval",,49.145767,0.2715973,,,,,,,,,,,,,,,,,,
6817,Harfleur,76610,"38 Avenue Du 8 Mai 1945",,49.51455,0.16624857,,,,,,,,,,,,,,,,,,
6807,Honfleur,14600,"Cour Jean De Vienne",,49.41576,0.2451724,,,,,,,,,,,,,,,,,,
6802,Rue,80120,"47 Route Du Crotoy",,50.26425,1.6676595,,,,,,,,,,,,,,,,,,
6797,Menneval,27300,"Le Pré Hardy",,49.10947,0.6165873,,,,,,,,,,,,,,,,,,
6792,Saint-Léonard,76400,"Hameau Le Ramponneau",,49.74211,0.37027478,,,,,,,,,,,,,,,,,,
6787,Beaumont-Le-Roger,27170,"16 Rue Aristide Briand",,49.07727,0.77169216,,,,,,,,,,,,,,,,,,
6782,Saint-Valery-Sur-Somme,80230,"44 Allées Des Salicornes",,50.173656,1.6352663,,,,,,,,,,,,,,,,,,
6777,Pont-Audemer,27500,"D 139 Route De Lisieux",,49.348736,0.5173813,,,,,,,,,,,,,,,,,,
6772,Gruchet-Le-Valasse,76210,"Rue De Abbaye",,49.5527,0.4901112,,,,,,,,,,,,,,,,,,
6768,Notre-Dame-De-Gravenchon,76330,"22 Rue Raoul Dufy",,49.486168,0.58099973,,,,,,,,,,,,,,,,,,
6767,Eu,76260,"128 Chaussée Picardie",,50.05467,1.4240135,,,,,,,,,,,,,,,,,,
6752,Luneray,76810,"Rue De La République",,49.8322,0.91583,,,,,,,,,,,,,,,,,,
6747,Dieppe,76270,"Rue Charles Nicolle",,49.9242,1.1112044,,,,,,,,,,,,,,,,,,
6742,Saint-Wandrille-Rançon,76490,"1 Route Du Bac",,49.501034,0.7887507,,,,,,,,,,,,,,,,,,
6737,Saint-Ouen-De-Thouberville,27310,"Route Nationale, 175",,49.356777,0.8893322,,,,,,,,,,,,,,,,,,
6727,Saint-Pierre-Lès-Elbeuf,76320,"17 Bis Rue De La République",,49.276066,1.0316869,,,,,,,,,,,,,,,,,,
6722,Grand-Couronne,76530,"4 Rue Léon Blum",,49.36377,1.0146841,,,,,,,,,,,,,,,,,,
6717,Barentin,76360,"23 Rue Pierre Et Marie Curie",,49.53561,0.96059793,,,,,,,,,,,,,,,,,,
6712,Pîtres,27590,"71 Rue De La Salle",,49.323868,1.2193056,,,,,,,,,,,,,,,,,,
6702,Canteleu,76380,"Ancienne Route De Duclair",,49.44741,1.0265714,,,,,,,,,,,,,,,,,,
6688,Rouen,76100,"16 Rue Malherbe",,49.43492,1.0843174,,,,,,,,,,,,,,,,,,
6687,Haulmé,76770,"161 Bis Rue Du Général De Gaulle",,49.511036,1.0384767,,,,,,,,,,,,,,,,,,
6672,Bois-Guillaume-Bihorel,76230,"56 Rue Victor Hugo",,49.476902,1.1073598,,,,,,,,,,,,,,,,,,
6662,Grigneuseville,76850,"Rue Jeanne La Lorraine",,49.63317,1.1734842,,,,,,,,,,,,,,,,,,
6657,Saint-Julien-Lès-Metz,57070,"1 Impasse De Bouzonville",,49.137657,6.217803,,,,,,,,,,,,,,,,,,
6652,Pagny-Sur-Moselle,54530,"53 E Rue Anatole France",,48.99251,6.027376,,,,,,,,,,,,,,,,,,
6642,Montigny-Lès-Metz,57155,"3 Rue De La Ferme St Ladre",,49.08311,6.146532,,,,,,,,,,,,,,,,,,
6637,Longeville-Lès-Metz,57050,"29 Boulevard Saint-Symphorien",,49.11264,6.157376,,,,,,,,,,,,,,,,,,
6632,Moulins-Lès-Metz,57160,"Route De Jouy",,49.088184,6.122559,,,,,,,,,,,,,,,,,,
6630,Moulins-Lès-Metz,57130,"54 Rue De Metz",,49.070625,6.0891232,,,,,,,,,,,,,,,,,,
6622,Saint-Pol-Sur-Mer,59430,"59 Avenue Berteaux",,51.0282,2.3516352,,,,,,,,,,,,,,,,,,
6617,"Abbeville (Somme)",80100,"Avenue Robert Schumann",,50.10486,1.85866,,,,,,,,,,,,,,,,,,
6612,Velaines,55500,"94 Rue De Ligny",,48.695385,5.314052,,,,,,,,,,,,,,,,,,
6607,Dunkerque,59140,"100 Rue De La Bélandrière",,51.024,2.3627427,,,,,,,,,,,,,,,,,,
6602,Sainte-Ruffine,57130,"380 Bis Route De Paris",,49.110313,6.098005,,,,,,,,,,,,,,,,,,
6592,Coudekerque-Branche,59210,"30 Rue Célestin Malo",,51.029613,2.4046724,,,,,,,,,,,,,,,,,,
6587,Cappelle-La-Grande,59180,"33 Rue Du Langhe Gracht",,50.994213,2.3663094,,,,,,,,,,,,,,,,,,
6582,Téteghem,59229,"83 Route Du Chapeau Rouge",,51.02218,2.43526,,,,,,,,,,,,,,,,,,
6577,Saint-Dizier,52100,"2 Route De Bar Le Duc",,48.64874,4.95664,,,,,,,,,,,,,,,,,,
6572,Talange,57525,"Zone Commerciale Du Triangle, 17",,49.242847,6.1711044,,,,,,,,,,,,,,,,,,
6567,Fèves,57535,"1 Rue Des Alouettes",,49.212776,6.1210375,,,,,,,,,,,,,,,,,,
6562,Hagondange,57300,"1 Rue De La Voie Romaine",,49.24265,6.1455917,,,,,,,,,,,,,,,,,,
6557,Mondelange,57300,"2A Avenue De L'Europe",,49.260162,6.157467,,,,,,,,,,,,,,,,,,
6552,Guénange,57310,"37 Route De Thionville",,49.2986,6.190061,,,,,,,,,,,,,,,,,,
6547,"St Martin Lez Tatinghem",62500,"Zi Rue De Calais",,50.760586,2.2263896,,,,,,,,,,,,,,,,,,
6542,Socx,59380,"2 Faubourg De Cassel",,50.95868,2.4331355,,,,,,,,,,,,,,,,,,
6537,Marconne,62140,"68 Rue Du Champ Ste Marie",,50.36729,2.02966,,,,,,,,,,,,,,,,,,
6532,"Saint-Omer (Pas De Calais)",62500,"35 Boulevard De Strasbourg",,50.75551,2.2577546,,,,,,,,,,,,,,,,,,
6530,Longuenesse,62219,"54 Rue De Lumbres",,50.73834,2.2495036,,,,,,,,,,,,,,,,,,
6527,Clouange,57185,"Rue Clémenceau",,49.25781,6.095146,,,,,,,,,,,,,,,,,,
6517,Chauvoncourt,55300,"2 Rue Du Docteur Vuillaume",,48.896523,5.5367618,,,,,,,,,,,,,,,,,,
6502,Thionville,57100,"5 Rue De L'Ancienne Gare",,49.349613,6.159559,,,,,,,,,,,,,,,,,,
6498,Sainte-Marie-Aux-Chênes,57255,"Zone Commerciale Du Sauceu",,49.198277,5.995059,,,,,,,,,,,,,,,,,,
6497,Moyeuvre-Grande,57250,"1 Rue De L'Avenir",,49.251003,6.0559287,,,,,,,,,,,,,,,,,,
6492,Thionville,57100,"43 Chemin De La Malgrange",,49.366703,6.1668377,,,,,,,,,,,,,,,,,,
6487,Fameck,57290,"1 Rue Des Grands Fossés",,49.314682,6.108917,,,,,,,,,,,,,,,,,,
6477,Wormhout,59470,"1313-1313Bis Rue De Bergues",,50.89533,2.4598835,,,,,,,,,,,,,,,,,,
6462,Briey,54150,"14 Rue Gambetta",,49.242527,5.9430017,,,,,,,,,,,,,,,,,,
6457,Revigny,55800,"Rue Des Chanoines",,48.828175,4.98241,,,,,,,,,,,,,,,,,,
6452,Aire-Sur-La-Lys,62120,"Avenue De L'Europe",,50.63723,2.41348,,,,,,,,,,,,,,,,,,
6442,Frévent,62270,"1 Bis Rue Georges Clémenceau",,50.273926,2.2907913,,,,,,,,,,,,,,,,,,
6437,"Beuvillers (Meurthe-Et-Moselle)",54560,"2 Rue De L'Ancienne Scierie",,49.38753,5.918901,,,,,,,,,,,,,,,,,,
6432,Saint-Pol-Sur-Ternoise,62130,"7 Rue René Cassin",,50.38695,2.34752,,,,,,,,,,,,,,,,,,
6427,Lillers,62190,"Rue Adolphe Dekeyser",,50.568516,2.4580996,,,,,,,,,,,,,,,,,,
6422,Russange,57390,"33 Avenue Napoléon 1Er",,49.48012,5.9609184,,,,,,,,,,,,,,,,,,
6412,Étain,55400,"Rue Des Casernes",,49.208385,5.6416593,,,,,,,,,,,,,,,,,,
6407,Doullens,80600,"Avenue Du Maréchal Foch",,50.16089,2.34099,,,,,,,,,,,,,,,,,,
6382,Haudainville,55100,"Lieu-Dit La Côte",,49.144432,5.4088926,,,,,,,,,,,,,,,,,,
6377,"Merville (Nord)",59660,"26 Rue D'Aire",,50.64149,2.62385,,,,,,,,,,,,,,,,,,
6372,Divion,62460,"137 Rue Des Frères Caron",,50.47205,2.5220635,,,,,,,,,,,,,,,,,,
6367,"Bailleul (Nord)",59270,"400 Avenue Des Nations Unies",,50.72836,2.7355173,,,,,,,,,,,,,,,,,,
6352,Houdain,62150,"149 Rue Du Docteur Bonduelle",,50.453945,2.545108,,,,,,,,,,,,,,,,,,
6337,Béthune,62400,"456 Rue Fleming",,50.54133,2.648449,,,,,,,,,,,,,,,,,,
6332,"La Gorgue",59253,"139 Rue De La Coquenesse 958",,50.634785,2.7350416,,,,,,,,,,,,,,,,,,
6317,Beuvry,62660,"9 Ter Rue Jules Guesde",,50.52229,2.668537,,,,,,,,,,,,,,,,,,
6312,"Cosnes Et Romain",54400,"47 Route Des Maragolles",,49.517036,5.7422566,,,,,,,,,,,,,,,,,,
6307,Longuyon,54260,"2 Route D'Arrancy",,49.430992,5.6150846,,,,,,,,,,,,,,,,,,
6302,Armentières,59280,"61 Boulevard Faidherbe",,50.682407,2.8714,,,,,,,,,,,,,,,,,,
6297,Armentières,59280,"17 Rue Albert De Mun",,50.690117,2.8888245,,,,,,,,,,,,,,,,,,
6267,Haisnes,62138,"Parc Commercial Porte Des Flandres",,50.519287,2.7913249,,,,,,,,,,,,,,,,,,
6265,Liévin,62800,"24 Bis Rue Dutemple",,50.431053,2.7540667,,,,,,,,,,,,,,,,,,
