store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
203024,"La Pobla de Segur",25500,"Av. Estació s/n",,42.2412,0.96554,,,,,,,,,,,,,,,,,,
203023,"Artesa de Segre",25730,"De Ponts s/n",,41.8954,1.05109,,,,,,,,,,,,,,,,,,
203022,Sort,25560,"Pol. Ind. Els Salancons N 24",,42.41764,1.1449,,,,,,,,,,,,,,,,,,
203021,Solsona,25280,"Ctra. de Manresa Km 49,5",,41.98926,1.54358,,,,,,,,,,,,,,,,,,
203020,"Les Borges Blanques",25400,"Carrerada 3 Bajos",,41.52009,0.87412,,,,,,,,,,,,,,,,,,
203019,Tremp,25620,"Tarragona 12",,42.16441,0.89318,,,,,,,,,,,,,,,,,,
203018,LLeida,25194,"P.Creu Del Batlle, NII Km 459 -C/ C s/n",,41.58466,0.59674,,,,,,,,,,,,,,,,,,
203017,Tarrega,25300,"Av. de Cataluña 43",,41.64754,1.13659,,,,,,,,,,,,,,,,,,
203016,Gerona,17003,"Sant Hipólit 18",,41.96914,2.8227,,,,,,,,,,,,,,,,,,
203015,"San Feliu de Guíxols",17220,"Luna 92",,41.78502,3.03166,,,,,,,,,,,,,,,,,,
203014,"Sarria de Ter",17840,"Avinguda de França 171",,42.01323,2.81753,,,,,,,,,,,,,,,,,,
203013,"Platja d’Aro",17250,"Avda. Castell d'Aro KM 4,5",,41.81696,3.05988,,,,,,,,,,,,,,,,,,
203012,"Les Planes D´Hostoles",17172,"Passeig De L´Estacio S/N",,41.38798,2.17014,,,,,,,,,,,,,,,,,,
203011,Palafrugell,17200,"C/ Torres I Jonama 103",,41.91792,3.15775,,,,,,,,,,,,,,,,,,
203010,Olot,17800,"Bolos 12",,42.1825,2.48387,,,,,,,,,,,,,,,,,,
203009,"Les Preses",17178,"La Fageda 17",,42.14785,2.46868,,,,,,,,,,,,,,,,,,
203008,Puigcerda,17520,"Pol. Ind. San Marc Nave 15",,42.41869,1.9284,,,,,,,,,,,,,,,,,,
203007,Banyoles,17820,"Av. Paisos Catalans 93-95",,42.11593,2.76731,,,,,,,,,,,,,,,,,,
203006,Ripoll,17500,"C/ Santiago Rusiñol Prats 15",,42.21372,2.20318,,,,,,,,,,,,,,,,,,
203005,Llagostera,17240,"Camprodon 27-29",,41.82899,2.89874,,,,,,,,,,,,,,,,,,
203004,"Sta. Coloma de Farners",17430,"Anselmo Clave 18",,41.86346,2.66385,,,,,,,,,,,,,,,,,,
203003,"La Bisbal D'emporda",17100,"Av. Enric Prat de La Riba 12",,41.95813,3.03667,,,,,,,,,,,,,,,,,,
203002,"Torroella de Montgrí",17257,"Carrer Impremta 13",,42.0411,3.13959,,,,,,,,,,,,,,,,,,
203001,Figueres,17600,"Av. Vilallonga 78",,42.26658,2.97394,,,,,,,,,,,,,,,,,,
203000,"Vilanova i la Gertru",08800,"C/Albert Ferrer I Soler 4",,41.23037,1.7284,,,,,,,,,,,,,,,,,,
202999,Gironella,08680,"Av. Catalunya 7",,42.03116,1.88028,,,,,,,,,,,,,,,,,,
202998,Terrasa,08223,"Colón 391",,41.5498,2.02758,,,,,,,,,,,,,,,,,,
202997,Viladecavalls,08232,"Migdia 3",,41.55279,1.97185,,,,,,,,,,,,,,,,,,
202996,Igualada,08700,"Crta.Valss 12",,41.57728,1.63033,,,,,,,,,,,,,,,,,,
202995,Badalona,08915,"Carrer de l'Energia 20",,41.46148,2.25507,,,,,,,,,,,,,,,,,,
202994,Badalona,08915,"Baldomero Sola 49-51",,41.4462,2.23851,,,,,,,,,,,,,,,,,,
202993,"Sant Pere de Riudebitles",08776,"Crta.del Maset, BP-2151 16",,41.45436,1.6776,,,,,,,,,,,,,,,,,,
202992,"Sant Quirze del Vallés",08192,"Agusti Pi i Sunyer 11",,41.53141,2.09544,,,,,,,,,,,,,,,,,,
202991,Igualada,08700,"Av. Europa 27",,41.59474,1.62919,,,,,,,,,,,,,,,,,,
202990,Tordera,08490,"Carrer Ral 127 Bajo",,41.69589,2.72042,,,,,,,,,,,,,,,,,,
202989,"San Boi de LLobregat",08830,"C/ Osca 4",,41.33864,2.04807,,,,,,,,,,,,,,,,,,
202988,Piera,08784,"Av. Ctra. D'Igualada 83",,41.53002,1.74901,,,,,,,,,,,,,,,,,,
202987,Berga,08600,"Pol. Ind. La Valldan 19-20",,42.0894,1.82703,,,,,,,,,,,,,,,,,,
202986,"Hospitalet de Llobregat",08907,"Crom 122",,41.34899,2.09671,,,,,,,,,,,,,,,,,,
202985,Manresa,08241,"Juan XXIII 8-10",,41.72729,1.83099,,,,,,,,,,,,,,,,,,
202984,"Sant Celoni",08470,"Sant Isidre 10",,41.68066,2.48674,,,,,,,,,,,,,,,,,,
202983,Granollers,08401,"Ctra. Masnou-Granollers Km. 14",,41.57937,2.28327,,,,,,,,,,,,,,,,,,
202982,Rubí,08191,"C/ Juan Ramón Jiménez 6-8",,41.48734,2.03737,,,,,,,,,,,,,,,,,,
202981,"Vilassar de Mar",08340,"Arpella 41",,41.5003,2.38779,,,,,,,,,,,,,,,,,,
202980,Terrasa,08224,"Faraday 145",,41.56102,2.00259,,,,,,,,,,,,,,,,,,
202979,"Molins de Rei",08750,"Av. de Valencia 34-36 LoA",,41.40999,2.01773,,,,,,,,,,,,,,,,,,
202978,"Canet de Mar",08360,"Can Misser-C/Jaume Romagosa Duran 7",,41.59867,2.56732,,,,,,,,,,,,,,,,,,
202977,Argentona,08310,"Pol. Ind. El Cros Nau II",,41.53127,2.42032,,,,,,,,,,,,,,,,,,
202976,"Vilafranca del Penedés",08720,"Pol.Ind.Domenys II-C/Riera de Llitra 2",,41.33945,1.68747,,,,,,,,,,,,,,,,,,
202975,Palafolls,08389,"Acceso Costa Brava B-682 Km 2",,41.66696,2.75295,,,,,,,,,,,,,,,,,,
202974,Vic,08500,"Mas de la Mora 12F - PAE",,41.9477,2.26724,,,,,,,,,,,,,,,,,,
202973,Zaragoza,50016,"Carretera N II Km 330,7",,41.65619,-0.8004,,,,,,,,,,,,,,,,,,
202972,Tarazona,50500,"Ctra.Cunchillos 8",,41.9043,-1.72225,,,,,,,,,,,,,,,,,,
202971,"La Muela",50196,"Constitución 8 Local 1",,41.57977,-1.11488,,,,,,,,,,,,,,,,,,
202970,Borja,50540,"Pol. Ind. Barba Lanca 6",,41.83372,-1.53418,,,,,,,,,,,,,,,,,,
202969,Zaragoza,50180,"P.Empr. El Águila Coors s/n",,41.71015,-1.01321,,,,,,,,,,,,,,,,,,
202968,Zaragoza,50014,"Pol. Ind. Cogullada-Av.Alcalde Caba s/n",,41.67384,-0.86217,,,,,,,,,,,,,,,,,,
202967,"Ejea de los Caballeros",50600,"Pol. Ind. El Trillar, Francia s/n",,42.12933,-1.14819,,,,,,,,,,,,,,,,,,
202966,"La Almunia de Doña Godina",50100,"Av. Corazón de Jesús 55",,41.47506,-1.37106,,,,,,,,,,,,,,,,,,
202965,Calatayud,50300,"Pablo Remacha 5",,41.35411,-1.6397,,,,,,,,,,,,,,,,,,
202964,Caspe,50700,"Olivarera 22",,41.22975,-0.03445,,,,,,,,,,,,,,,,,,
202963,"Fuentes de Ebro",50740,"Paseo de Justicia 31",,41.51394,-0.63246,,,,,,,,,,,,,,,,,,
202962,Calamocha,44200,"Desvío 31",,40.91699,-1.29584,,,,,,,,,,,,,,,,,,
202961,Teruel,44195,"Pol. Ind. La Paz - C/ Atenas 11",,40.3599,-1.14096,,,,,,,,,,,,,,,,,,
202960,Calaceite,44610,"Pol. Ind. Las Lagunas C5 N 11-B2",,41.01585,0.18764,,,,,,,,,,,,,,,,,,
202959,Alcañiz,44600,"Ctra.Zaragoza 121 Pol.Ind.La Laguna Fase III",,41.0508,-0.15548,,,,,,,,,,,,,,,,,,
202958,Monroyo,44652,"Ctra. Zaragoza 10",,40.79183,-0.03811,,,,,,,,,,,,,,,,,,
202957,"Tamarite de litera",22550,"Ctra. de Albelda s/n",,41.86654,0.42446,,,,,,,,,,,,,,,,,,
202956,Labuerda,22360,"Ctra. A-138 Km 50,530",,42.44976,0.13371,,,,,,,,,,,,,,,,,,
202955,Sariñena,22200,"Pol. Ind. Saso Verde S/N",,41.80367,-0.1604,,,,,,,,,,,,,,,,,,
202954,Huesca,22005,"Danzantes 8",,42.13739,-0.40065,,,,,,,,,,,,,,,,,,
202953,Fraga,22520,"Av. Aragón 216",,41.51774,0.3226,,,,,,,,,,,,,,,,,,
202952,Sabiñanigo,22600,"Secorun 2",,42.52175,-0.35471,,,,,,,,,,,,,,,,,,
202951,Jaca,22700,"Rapitan 29",,42.58052,-0.53956,,,,,,,,,,,,,,,,,,
202950,Huesca,22006,"La Magantina Nave 13",,42.14669,-0.40627,,,,,,,,,,,,,,,,,,
202949,Monzón,22400,"Av. Barcelona s/n",,41.90013,0.20766,,,,,,,,,,,,,,,,,,
202948,Binefar,22500,"Almacellas 91",,41.84227,0.29967,,,,,,,,,,,,,,,,,,
202947,Graus,22430,"Miguel Cuervo 14",,42.19398,0.33985,,,,,,,,,,,,,,,,,,
202946,Barbastro,22300,"C/Castillazuelo Pol.Ind. Boltaña 1",,42.04019,0.13186,,,,,,,,,,,,,,,,,,
202945,Najera,26300,"Polígono La Pedregosa Los Álamos 11",,42.42666,-2.72275,,,,,,,,,,,,,,,,,,
202944,Arnedo,26580,"Avenida de Quel 36",,42.23009,-2.08828,,,,,,,,,,,,,,,,,,
202943,Calahorra,26500,"Av. de la Estación 19",,42.22918,-2.09178,,,,,,,,,,,,,,,,,,
202942,Logroño,26006,"Av. Mendavía 24",,42.47266,-2.4107,,,,,,,,,,,,,,,,,,
202941,Haro,26200,"Pol. Ind. Fuenteciega - Los Fresnos s/n",,42.57709,-2.84645,,,,,,,,,,,,,,,,,,
202940,"Santo Domingo de la Calzada",26250,"C/ Obras Públicas 19",,42.44188,-2.95268,,,,,,,,,,,,,,,,,,
202939,Leiza,31880,"Pol. Ind. Landa 2 Nave 6",,43.08481,-1.91603,,,,,,,,,,,,,,,,,,
202938,Irurita,31730,"Pol. Ind. Zaldubia de Irurita s/n",,43.1335,-1.55218,,,,,,,,,,,,,,,,,,
202937,Irurzun,31860,"Polg.Akaborro Nave 19",,42.92081,-1.83248,,,,,,,,,,,,,,,,,,
202936,"Etxarri Aranaz",31820,"Pol. Ind. Zumurdiñeta 6 Bajo",,42.90814,-2.06492,,,,,,,,,,,,,,,,,,
202935,Sangüesa,31400,"Pol. Ind. Rocaforte Nave B 4",,42.59849,-1.27411,,,,,,,,,,,,,,,,,,
202934,Carcar,31579,"Pol. Ind. Mallaron 12",,42.39704,-1.98685,,,,,,,,,,,,,,,,,,
202933,"Mutilva Baja (Navarra)",31192,"Pol. Ind. Mutilva baja C/R Nav 101",,42.78767,-1.62629,,,,,,,,,,,,,,,,,,
202932,Peralta,31350,"Pol. Ind. Gargantúa s/n",,42.33961,-1.81172,,,,,,,,,,,,,,,,,,
202931,Tafalla,31300,"Pol. Ind. Fuente del Rey Nave 16",,42.53293,-1.67036,,,,,,,,,,,,,,,,,,
202930,Huarte,31620,"Intxaurdia 8",,42.83362,-1.58609,,,,,,,,,,,,,,,,,,
202929,Estella,31200,"Merkatondoa 28",,42.65956,-2.03025,,,,,,,,,,,,,,,,,,
202928,Santesteban,31740,"Ctra. del Mercado 11",,43.13282,-1.66684,,,,,,,,,,,,,,,,,,
202927,Tudela,31500,"Pol. Ind. La Barrena 11",,42.04099,-1.58881,,,,,,,,,,,,,,,,,,
202926,Orduña,48460,"Paseo del Prado 8",,42.99385,-3.0101,,,,,,,,,,,,,,,,,,
202925,Muskiz,48550,"El Crucero 29 Lonja",,43.3226,-3.11389,,,,,,,,,,,,,,,,,,
202924,Gernika,48300,"Polígono Industrial Amunaga Nave 002",,43.29604,-2.68704,,,,,,,,,,,,,,,,,,
202923,Markina-Xemein,48270,"Kareaga Ind. 1 14 - Pab 4",,43.26428,-2.51936,,,,,,,,,,,,,,,,,,
202922,Bermeo,48370,"Poligono Ind. Landabaso, B 1E",,43.42038,-2.73755,,,,,,,,,,,,,,,,,,
202921,Derio,48160,"Parq.Empr.Astikene, Beresi 23 C",,43.30774,-2.88265,,,,,,,,,,,,,,,,,,
202920,Getxo,48993,"Pol. Ind. Errotatxu (Amarillo) 2C",,43.3614,-3.00527,,,,,,,,,,,,,,,,,,
202919,Elorrio,48230,"Polg.Ind. del barrio de San Agustín 57",,43.13134,-2.55973,,,,,,,,,,,,,,,,,,
202918,Berriz,48240,"Pol. Ind. Eitua 66",,43.19392,-2.58916,,,,,,,,,,,,,,,,,,
202917,Urduliz,48610,"Pol. Ind. Igeltzera C-14",,43.38074,-2.96111,,,,,,,,,,,,,,,,,,
202916,Munguia,48100,"Pg. In. Sogueon Pab. 34",,43.35442,-2.8467,,,,,,,,,,,,,,,,,,
202915,Bilbao,48012,"Autonomia 57",,43.25769,-2.94732,,,,,,,,,,,,,,,,,,
202914,Lezama,48196,"Bº Aretxalde 105",,43.26726,-2.83228,,,,,,,,,,,,,,,,,,
202913,Zalla,48860,"José Etxezarraga 6",,43.21372,-3.13033,,,,,,,,,,,,,,,,,,
202912,Güeñes,48840,"Lambarri 19",,43.20667,-3.08335,,,,,,,,,,,,,,,,,,
202911,Igorre,48140,"Garve 2",,43.16128,-2.78244,,,,,,,,,,,,,,,,,,
202910,Amorebieta,48340,"Bº Montorra S/N",,43.2123,-2.71484,,,,,,,,,,,,,,,,,,
202909,Zarautz,20800,"Pol.Ind.Abendaño-Urdaneta Bidea 15",,43.27745,-2.17865,,,,,,,,,,,,,,,,,,
202908,Mutriku,20830,"Polígono Industrial Mijoa 2 num 4 4",,43.3119,-2.4111,,,,,,,,,,,,,,,,,,
202907,Irún,20303,"Alto Arretxe - C/ Auzolan 16",,43.33239,-1.80909,,,,,,,,,,,,,,,,,,
202906,Azpeitia,20730,"Bº Landeta 20",,43.17693,-2.25715,,,,,,,,,,,,,,,,,,
202905,Iraeta-Zestoa,20749,"Pol. Ind. Errota 3",,43.25357,-2.26035,,,,,,,,,,,,,,,,,,
202904,Besain,20200,"Katea, Portal 4 - Bajo 1",,43.04477,-2.19966,,,,,,,,,,,,,,,,,,
202903,"Alegia de Oria",20260,"Pol. Ind. Bazurka Pab. 6, 7",,43.09621,-2.09396,,,,,,,,,,,,,,,,,,
202902,Tolosa,20400,"Pol. Ind. Arzabalza Nave 19",,43.12617,-2.08184,,,,,,,,,,,,,,,,,,
202901,Oiartzun,20180,"Elbarrena 2",,43.31809,-1.86925,,,,,,,,,,,,,,,,,,
202900,Andoain,20140,"Cruce Bazkardo, Ctra.N I s/n",,43.22473,-2.0266,,,,,,,,,,,,,,,,,,
202899,Oñate,20560,"Patrue Kalea 4",,43.03187,-2.41058,,,,,,,,,,,,,,,,,,
202898,Bergara,20570,"Tellería Kalea-Pab.17 L A01/02",,43.10353,-2.42329,,,,,,,,,,,,,,,,,,
202897,Vitoria-Gasteiz,01002,"Logroño 12",,42.84956,-2.66292,,,,,,,,,,,,,,,,,,
202896,Laudio-Llodio,01400,"C/deErrotari,laudioko Industrialdea S/N",,43.13479,-2.96803,,,,,,,,,,,,,,,,,,
202895,Menagarai,01477,"Mendieta 44Bajo Bis",,43.09489,-3.07345,,,,,,,,,,,,,,,,,,
202894,Ambrosero,39791,"Pol. Ind. Ambrosero, Naves 9 y 17",,43.42248,-3.53835,,,,,,,,,,,,,,,,,,
202893,Iruz,39691,"Barrio la estación 110 H bajo",,43.27214,-3.93748,,,,,,,,,,,,,,,,,,
202892,Ampuero,39840,"Juan de Espina 37 B",,43.34715,-3.4161,,,,,,,,,,,,,,,,,,
202891,Ojedo,39584,"Ctra. General s/n",,43.37896,-5.79525,,,,,,,,,,,,,,,,,,
202890,"Cabezón de la Sal",39500,"Navas 12",,43.30947,-4.23762,,,,,,,,,,,,,,,,,,
202889,Liérganes,39722,"Dean Martínez de Mazas 10",,43.34626,-3.74603,,,,,,,,,,,,,,,,,,
202888,Matamorosa,39200,"Pol. Ind. Izarrilla 21",,42.9806,-4.14835,,,,,,,,,,,,,,,,,,
202887,"Valle de Villaverde",39880,"Barrio Palacio 178 B",,43.25731,-3.26459,,,,,,,,,,,,,,,,,,
202886,"Zurita de Piélagos",39479,"Bº El Bardal 39-F",,43.34861,-3.98678,,,,,,,,,,,,,,,,,,
202885,Santander,39011,"Ojaiz 5",,43.4419,-3.87915,,,,,,,,,,,,,,,,,,
202884,"San Mames de Meruelo",39192,"Maeda s/n",,43.44406,-3.56573,,,,,,,,,,,,,,,,,,
202883,"Santibañez de Villacarriedo",39649,"Bº Camporroble 58",,43.238,-3.84709,,,,,,,,,,,,,,,,,,
202882,Sobarzo,39627,"C/ Llama 1",,43.33173,-3.83977,,,,,,,,,,,,,,,,,,
202881,Unquera,39560,"C/Ctra General 97",,43.375,-4.50681,,,,,,,,,,,,,,,,,,
202880,"Brazomar-Castro Urdiales",39700,"Pol. Ind. La Tejera Nave 16",,43.36969,-3.21835,,,,,,,,,,,,,,,,,,
202879,Gajano,39719,"Barrio Los Corrales 66, Bajo 3",,43.41244,-3.76648,,,,,,,,,,,,,,,,,,
202878,"Puente San Miguel",39530,"La Carrumba 2",,43.35922,-4.09163,,,,,,,,,,,,,,,,,,
202877,Villaviciosa,33311,"La Parra 48",,43.46912,-5.44697,,,,,,,,,,,,,,,,,,
202876,Ribadesella,33560,"Pol.Ind. Guadamía Fase II Nave 21",,43.43569,-5.01402,,,,,,,,,,,,,,,,,,
202875,Luarca,33788,"C/ Villademoros s/n",,43.55135,-6.39505,,,,,,,,,,,,,,,,,,
202874,"Barres Castropol",33794,"Pol. Ind. Barres, C/Lieira 51",,43.5335,-6.98583,,,,,,,,,,,,,,,,,,
202873,Oviedo,33010,"Plg.Espíritu Santo,c/Irlanda 21",,43.37788,-5.80719,,,,,,,,,,,,,,,,,,
202872,"El Entrego",33940,"c/Torres Quevedo 1",,43.28768,-5.63324,,,,,,,,,,,,,,,,,,
202871,"Riaño (Langreo)",33920,"Pol.Ind. C/ Ribera 23",,43.32264,-5.72009,,,,,,,,,,,,,,,,,,
202870,Tineo,33877,"Pol. Ind. La Curiscada Parc.19-20",,43.35379,-6.37793,,,,,,,,,,,,,,,,,,
202869,Grado,33820,"Ctra. San Pelayo 31",,43.39331,-6.06369,,,,,,,,,,,,,,,,,,
202868,Oviedo,33001,"General Elorza 27 Bajo",,43.36603,-5.84284,,,,,,,,,,,,,,,,,,
202867,"Pola de Lena",33630,"Miguel Cervantes 4",,43.15292,-5.82601,,,,,,,,,,,,,,,,,,
202866,Gijón,33213,"Calle Toledo 41",,43.53618,-5.6924,,,,,,,,,,,,,,,,,,
202865,Gijón,33208,"Av. Manuel LLaneza 54",,43.53493,-5.66625,,,,,,,,,,,,,,,,,,
202864,Somio,33203,"Ctra. Piles Infanzon 330",,43.54198,-5.64002,,,,,,,,,,,,,,,,,,
202863,Gijón,33207,"Alvaro Albornoz 2",,43.53789,-5.66666,,,,,,,,,,,,,,,,,,
202862,Avilés,33400,"Av. Fdez. Balsera 37",,43.55407,-5.92748,,,,,,,,,,,,,,,,,,
202861,"Pola de Laviana",33980,"Polg.Ind.El Suto Nave 9",,43.24712,-5.56834,,,,,,,,,,,,,,,,,,
202860,"Cangas del Narcea",33800,"Pol. Ind. de Obanca Parcela 5",,43.18751,-6.54561,,,,,,,,,,,,,,,,,,
202859,Nigrán-Pontevedra,36370,"Avda. Manuel Lemos 92",,42.12734,-8.8096,,,,,,,,,,,,,,,,,,
202858,Vigo,36214,"Av. Madrid s/n",,42.22373,-8.71019,,,,,,,,,,,,,,,,,,
202857,Vilalonga,36990,"Lugar gongar 5 P0504",,42.44327,-8.84226,,,,,,,,,,,,,,,,,,
202856,"Villagarcia de Arosa",36600,"Rodrigo de Mendoza 71",,42.59355,-8.75818,,,,,,,,,,,,,,,,,,
202855,"Villanueva de Arosa-Baion",36614,"Lugar A Torre, 1",,42.55805,-8.72532,,,,,,,,,,,,,,,,,,
202854,Pontevedra,36003,"Av. María Victoria Moreno 35 Bajo",,42.42503,-8.64311,,,,,,,,,,,,,,,,,,
202853,"A Estrada",36680,"Av. de Santiago 78",,42.69302,-8.4987,,,,,,,,,,,,,,,,,,
202852,Moaña,36955,"Avda.Da Xunqueira 7 Bajo dch",,42.28772,-8.73046,,,,,,,,,,,,,,,,,,
202851,Redondela,36817,"Estrada Vella de Quintela 2",,42.27559,-8.60444,,,,,,,,,,,,,,,,,,
202850,Tomiño,36740,"Paredes 1 A",,41.97195,-8.75312,,,,,,,,,,,,,,,,,,
202849,Lalín,36512,"Ctra. Santiago - Filgueira 37",,42.66914,-8.13165,,,,,,,,,,,,,,,,,,
202848,Pontevedra,36157,"Alba 35",,42.4609,-8.64369,,,,,,,,,,,,,,,,,,
202847,"Vilanova de Arousa",36620,"Caleiro Montiño 5",,42.56307,-8.81924,,,,,,,,,,,,,,,,,,
202846,Lamela-Silleda,36579,"Lamela s/n",,42.73967,-8.32833,,,,,,,,,,,,,,,,,,
202845,Ponteareas,36860,"Fermín Bouza Brey 7 Bajo",,42.17039,-8.50461,,,,,,,,,,,,,,,,,,
202844,Atios-Porriño,36418,"Eidos 10-12",,42.14368,-8.62281,,,,,,,,,,,,,,,,,,
202843,Carballino,32500,"Av. Compostela 9",,42.43484,-8.07377,,,,,,,,,,,,,,,,,,
202842,Orense,32005,"Rua Serra Martiña 13 Bajo",,42.33375,-7.85982,,,,,,,,,,,,,,,,,,
202841,Maceda,32700,"Cuesta del Sol 6",,42.26871,-7.65081,,,,,,,,,,,,,,,,,,
202840,Leiro,32420,"Gabino Bugallal 19",,42.36802,-8.12598,,,,,,,,,,,,,,,,,,
202839,"Xinzo de Limia",32630,"Dos de Mayo 40",,42.06094,-7.72635,,,,,,,,,,,,,,,,,,
202838,"Viana do Bolo",32550,"Ctra. de San Agustín 1",,42.18334,-7.10855,,,,,,,,,,,,,,,,,,
202837,Barco,32300,"Polg.A raña Parc. 5, 7",,42.41172,-7.01188,,,,,,,,,,,,,,,,,,
202836,"Castro Caldelas",32760,"Av. Orense 79",,42.37278,-7.42141,,,,,,,,,,,,,,,,,,
202835,Celanova,32800,"Celso Emilio Ferreiro 15",,42.15323,-7.95575,,,,,,,,,,,,,,,,,,
202834,"La Gudiña",32540,"Beato Sebastián Aparicio 153",,42.06086,-7.13531,,,,,,,,,,,,,,,,,,
202833,Orense,32911,"Ctra.N 525 Km 234",,42.30447,-7.8669,,,,,,,,,,,,,,,,,,
202832,Orense,32002,"Antonio Puga 58",,42.34237,-7.87017,,,,,,,,,,,,,,,,,,
202831,Meira,27240,"Ctra. Pontenova 51",,43.21705,-7.29326,,,,,,,,,,,,,,,,,,
202830,"Ribas del Sil",27310,"Plza Batanero 4",,42.46553,-7.28958,,,,,,,,,,,,,,,,,,
202829,"A Pontenova",27720,"P.I. San Briz, parcela 31",,43.31498,-7.20058,,,,,,,,,,,,,,,,,,
202828,Mondoñedo,27740,"Buenos Aires s/n",,43.42858,-7.36385,,,,,,,,,,,,,,,,,,
202827,Piñeira-RIBADEO,27710,"Barrio Dompiñor 28",,43.54881,-7.06414,,,,,,,,,,,,,,,,,,
202826,"La Barrela-Carballedo",27520,"Avda. Ribeira Sacra 43",,42.53415,-7.81232,,,,,,,,,,,,,,,,,,
202825,Chantada,27500,"Lugar A ponte Nova 6",,42.64365,-7.76725,,,,,,,,,,,,,,,,,,
202824,Baralla,27680,"Ctra. Naciona VI KM 471",,42.89698,-7.26313,,,,,,,,,,,,,,,,,,
202823,Fonsagrada,27100,"Mayor 56 Bajo",,43.12471,-7.06886,,,,,,,,,,,,,,,,,,
202822,Guitiriz,27300,"Av. de Lugo 11",,43.1796,-7.88382,,,,,,,,,,,,,,,,,,
202821,Alfoz,27775,"Vilaude 59",,43.5242,-7.42483,,,,,,,,,,,,,,,,,,
202820,"Palas de Rei",27200,"Av. de Lugo s/n",,42.87535,-7.86678,,,,,,,,,,,,,,,,,,
202819,Cospeito,27377,"Av. Cidade de Veria 3",,43.23223,-7.55734,,,,,,,,,,,,,,,,,,
202818,Lugo,27192,"C/ La Campiña 107",,43.03826,-7.52848,,,,,,,,,,,,,,,,,,
202817,Sarria,27600,"Pedro Saco 33",,42.78139,-7.41577,,,,,,,,,,,,,,,,,,
202816,Meira,27240,"Av. de Lugo 84-86",,43.21545,-7.29432,,,,,,,,,,,,,,,,,,
202815,Becerrea,27640,"Av. de Navia s/n",,42.85791,-7.16394,,,,,,,,,,,,,,,,,,
202814,Maceda-Corgo,27163,"Ctra. Comarcal 546 Km 10",,42.88557,-7.45633,,,,,,,,,,,,,,,,,,
202813,Lourenza,27760,"Calvo Sotelo 44",,43.47729,-7.29881,,,,,,,,,,,,,,,,,,
202812,"Monforte de Lemos",27400,"Ctra. Reboredo 119",,42.51214,-7.51953,,,,,,,,,,,,,,,,,,
202811,Burela,27880,"Avda. Arcadeo Pardiñas 205",,43.65048,-7.35294,,,,,,,,,,,,,,,,,,
202810,Vivero,27850,"Magazos 19",,43.65125,-7.59996,,,,,,,,,,,,,,,,,,
202809,"Escairon Sabiñao",27540,"Pardo Bazan 43",,42.58513,-7.64231,,,,,,,,,,,,,,,,,,
202808,"Piedrafita del Cebrero",27670,"Liñares s/n",,42.69816,-7.07438,,,,,,,,,,,,,,,,,,
202807,Lugo,27210,"N-540 Ctra Santiago km 3.600",,42.9847,-7.58813,,,,,,,,,,,,,,,,,,
202806,Baio-Zas,15150,"Av. de la Coruña, 7",,43.1501,-8.95373,,,,,,,,,,,,,,,,,,
202805,Carral,15175,"Costa Do Pincho 17",,43.23269,-8.35559,,,,,,,,,,,,,,,,,,
202804,Padrón,15900,"Av. Camilo José Cela, 20",,42.74135,-8.65797,,,,,,,,,,,,,,,,,,
202803,Bergondo,15165,"Pol.Ind.Bergondo (Parroquia de Moruxo) B44",,43.30695,-8.26458,,,,,,,,,,,,,,,,,,
202802,Curtis,15310,"Alcalde Espiñeira 23",,43.1222,-8.14349,,,,,,,,,,,,,,,,,,
202801,"Cabana de Bergantiños",15115,"C/ Ponteceso de Cabana, 60",,43.23646,-8.90349,,,,,,,,,,,,,,,,,,
202800,Melide,15800,"Circunvalación Feria s/n",,42.90131,-8.01652,,,,,,,,,,,,,,,,,,
202799,Perillo-Oleiros,15172,"Av. Das Mariñas, 307",,43.3296,-8.36848,,,,,,,,,,,,,,,,,,
202798,Payosaco-Laracha,15145,"Av. Bergantiños, 48",,43.25522,-8.55326,,,,,,,,,,,,,,,,,,
202797,Monfero,15617,"Ponte da Pedra, 6",,43.38005,-8.07967,,,,,,,,,,,,,,,,,,
202796,Arzua,15810,"C/ Lugo 125 Bajo",,42.92957,-8.15453,,,,,,,,,,,,,,,,,,
202795,Quion-Touro,15824,"Muiña, 48",,42.89415,-8.2874,,,,,,,,,,,,,,,,,,
202794,"Santiago de Compostela",15893,"Travesía do sixto 1",,42.84367,-8.51169,,,,,,,,,,,,,,,,,,
202793,Calo-Teo,15866,"Amaneiro, 15",,42.82387,-8.59488,,,,,,,,,,,,,,,,,,
202792,"Santiago de Compostela",15707,"Enfesta-Formaris, 19 Bajo",,42.93104,-8.46801,,,,,,,,,,,,,,,,,,
202791,Betanzos,15319,"C/ A Lanza, 11",,43.28673,-8.21113,,,,,,,,,,,,,,,,,,
202790,"Puente del Puerto",15121,"La Esquipa, 33",,43.13474,-9.1174,,,,,,,,,,,,,,,,,,
202789,Cee,15270,"Avda. Finisterre, 7",,42.96186,-9.19375,,,,,,,,,,,,,,,,,,
202788,Carballo,15100,"C/ A Revolta, 40",,43.2275,-8.66556,,,,,,,,,,,,,,,,,,
